Event Info,Link
"RIBEIRA, GALIZA, SPAIN – Mon Nov 6, 8 pm, Praza do Concello. Info: https://www.instagram.com/p/CzHiIKaMY72/",https://www.instagram.com/p/CzHiIKaMY72/
"TACOMA, WA (US) – Mon Nov 6, 5 am, (BLOCK THE BOAT ACTION TIME SUBJECT TO CHANGE), 1123 Port of Tacoma Road. Info: https://www.instagram.com/p/CzR4LTDvM2P/ For updates, text GAZA to 833-584-1848.",https://www.instagram.com/p/CzR4LTDvM2P/
"VIENNA, AUSTRIA – Mon Nov 6, 5:30 pm, Stephansplatz. Info: https://www.instagram.com/p/CzTO9b5MJ9D/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTO9b5MJ9D/?utm_source=ig_web_copy_link
"VIGO, GALIZA, SPAIN – Mon Nov 6, 8 pm, Farola de Urzaiz. Info: https://www.instagram.com/p/CzHiIKaMY72/",https://www.instagram.com/p/CzHiIKaMY72/
"VILAGARCIA, GALIZA, SPAIN – Mon Nov 6, 8 pm, Praza de Galiza. Info: https://www.instagram.com/p/CzPTIROs7Oi/",https://www.instagram.com/p/CzPTIROs7Oi/
"VILAR DE BARRIO, GALIZA, SPAIN – Mon Nov 6, 8 pm, Praza Toural. Info: https://www.instagram.com/p/CzPTIROs7Oi/",https://www.instagram.com/p/CzPTIROs7Oi/
"COPENHAGEN, DENMARK – Tue Nov 7, 4 pm, KUA2. Info: https://www.instagram.com/p/CzDgBV0sztt/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzDgBV0sztt/?utm_source=ig_web_copy_link
"COPENHAGEN, DENMARK – Tue Nov 7, Christiansborg Slotsplads to Christianshavn Torv. Info: https://www.instagram.com/p/CzRlOxrM-fd/",https://www.instagram.com/p/CzRlOxrM-fd/
"CORVALLIS, OR (US) – Tue Nov 7, 5:30 pm, SEC Plaza. Info: https://www.instagram.com/p/CzQFLBmLsVd/",https://www.instagram.com/p/CzQFLBmLsVd/
"FRANKFORT, KY (US) – Tue Nov 7, 3 pm, 700 Capital Ave. Info: https://www.instagram.com/p/CzJyQ6uxmCJ/",https://www.instagram.com/p/CzJyQ6uxmCJ/
"FORT WAYNE, IN (US) – Tue Nov 7, 5 pm, Allen County Courthouse. Info: https://www.facebook.com/IndianaCMEP/posts/pfbid02QGRuvUkYXNw2ccv8ERpCRaHnVsvyotN1xhN3UZv8eqxULH8SGCP2M98g83CESRAXl?ref=embed_page",https://www.facebook.com/IndianaCMEP/posts/pfbid02QGRuvUkYXNw2ccv8ERpCRaHnVsvyotN1xhN3UZv8eqxULH8SGCP2M98g83CESRAXl?ref=embed_page
"NEW YORK, NY (US) – Tue Nov 7, 3 pm, City Hall. Info: https://www.instagram.com/p/CzPt8jWAicR/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzPt8jWAicR/?utm_source=ig_web_copy_link
"NEW YORK, NY (US) – Tue Nov 7, 6 pm, Union Square. Info: https://www.instagram.com/p/CzG0yBqORJT/",https://www.instagram.com/p/CzG0yBqORJT/
"TOKYO, JAPAN – Tue Nov 7, 3:00 pm, Protest Action against G7 Foreign Ministers Meeting, Kamiyacho Station (Exit 2) on Hibiya Line
https://twitter.com/kojiskojis/status/1721383507715584355?s=20",https://twitter.com/kojiskojis/status/1721383507715584355?s=20
"TOKYO, JAPAN – Tue Nov 7, 6:00pm, In front of Shinjuku Alta. Twitter post: https://twitter.com/grandmarch2020/status/1718543677285654568?s=46",https://twitter.com/grandmarch2020/status/1718543677285654568?s=46
"VICTORIA, AUSTRALIA – DRIVE for PALESTINE, car rally. Tues Nov 7, 10 am, meet at 428 Old Geelong Rd, Harpers Crossing. Info: https://apan.org.au/event/drive-for-palestine/",https://apan.org.au/event/drive-for-palestine/
"VIENNA, AUSTRIA – Tue Nov 7, 5:30 pm, Stephansplatz. Info: https://www.instagram.com/p/CzTO9b5MJ9D/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTO9b5MJ9D/?utm_source=ig_web_copy_link
"CAIRNS, AUSTRALIA – Wed Nov 8, 2 pm, 141 Abbott St. Info: https://www.facebook.com/events/308436385473442/",https://www.facebook.com/events/308436385473442/
"COBURG, AUSTRALIA – Wed Nov 8, 5:30 pm, Coburg Town Hall. Info: https://www.facebook.com/events/1007066440566116",https://www.facebook.com/events/1007066440566116
"COPENHAGEN, DENMARK – Wed Nov 8, 5 pm, Poul Henningsens plads to the US Embassy. Info: https://www.instagram.com/p/CzRlOxrM-fd/",https://www.instagram.com/p/CzRlOxrM-fd/
"LLEIDA, CATALONIA – Wed Nov 8, 7 pm, Pl. Ricard Vinyes. Info: https://www.instagram.com/p/CzJ9YfLtaHb/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzJ9YfLtaHb/?utm_source=ig_web_copy_link
"MELBOURNE, AUSTRALIA – Wed Nov 8, 5:30 pm, 78 Webb Dock Drive, Port Melbourne. BLOCK THE BOAT ACTION. Info: https://www.instagram.com/p/CzTgO3vRnY2/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTgO3vRnY2/?utm_source=ig_web_copy_link
"MURCIA, SPAIN – Wed Nov 8, 8 pm, Plaza de la Merced. Info: https://twitter.com/pcrm_es/status/1721151668727763172/photo/1",https://twitter.com/pcrm_es/status/1721151668727763172/photo/1
"NEW YORK, NY (US) – Wed Nov 8, 4 pm, US Mission to UN, 799 UN Plaza. Info: https://www.instagram.com/p/CzPmpazAu-1/",https://www.instagram.com/p/CzPmpazAu-1/
"PORTLAND, OR (US) – Wed Nov 8, 1 pm, PSU Urban Plaza. Info: https://www.instagram.com/p/CzNAM6bvEdX/",https://www.instagram.com/p/CzNAM6bvEdX/
"SAINT XAVIER UNIVERSITY (US) – Wed Nov 8, 12 pm, The Diner Atrium. Info: https://www.instagram.com/p/CzJqjhLLqoh/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzJqjhLLqoh/?utm_source=ig_web_copy_link
"SEATTLE, WA (US) – Wed Nov 8, 3 pm, Boeing Military Delivery Center, 8426S S 96th Pl. Info: https://www.instagram.com/p/CzRe0Spxqa3/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzRe0Spxqa3/?utm_source=ig_web_copy_link
"ARNHEM, NETHERLANDS – Thurs Oct 9, 6:30 pm, Arnhem centrum. Info: https://www.instagram.com/p/CzLh-qHiH2l/",https://www.instagram.com/p/CzLh-qHiH2l/
"ATHENS, GA (US) – Thurs Oct 9, 12:30 pm, Tate Plaza. Info: https://www.instagram.com/p/CzMiDMIxq0M/?img_index=1",https://www.instagram.com/p/CzMiDMIxq0M/?img_index=1
"COLUMBUS, OH (US) – Thurs Oct 9, 3:30 pm, 200 N High Street. Info: https://www.instagram.com/p/CzRiO8bu2O3/",https://www.instagram.com/p/CzRiO8bu2O3/
"COPENHAGEN, DENMARK – Thurs Nov 9, 5 pm, Amagerbrogade to DR Byen, Amagerfaelledvej. Info: https://www.instagram.com/p/CzRlOxrM-fd/",https://www.instagram.com/p/CzRlOxrM-fd/
"LAS VEGAS, NV (US) – Thurs Nov 9, 9:30 am, Flora Duncan Humanities Building, 4505 S Maryland Parkway, UNLV. Info: https://www.instagram.com/p/CzSp-jZLe5F/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzSp-jZLe5F/?utm_source=ig_web_copy_link
"MELBOURNE/NARRM, AUSTRALIA – Thurs Nov 9, 5:45 pm, Victoria State Library. Info: https://www.facebook.com/events/287521677577587/",https://www.facebook.com/events/287521677577587/
"NEW YORK, NY (US) – Thurs Oct 9, all day – Schools Out for Ceasefire Now. Info: https://www.instagram.com/p/CzLrxMtOBi2/",https://www.instagram.com/p/CzLrxMtOBi2/
"OBERLIN COLLEGE (US) – Thurs Oct 9, 1:45 pm, Tappan Memorial Arch. Info: https://www.instagram.com/p/CzR38GaLvka/",https://www.instagram.com/p/CzR38GaLvka/
"BERLIN, GERMANY – Fri Nov 10, 6 pm, Checkpoint Charlie. Info: https://www.instagram.com/p/CzTQwU4M0oD/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTQwU4M0oD/?utm_source=ig_web_copy_link
"COPENHAGEN, DENMARK – Fri Nov 10, 5 pm, Christinshavns torv to Kongens Nytorv. Info: https://www.instagram.com/p/CzRlOxrM-fd/",https://www.instagram.com/p/CzRlOxrM-fd/
"GENOA, ITALY – Fri Nov 10, 6 am, Varco San Benigno. PORT ACTION. Info: https://www.instagram.com/p/CzTilw_MAnM/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTilw_MAnM/?utm_source=ig_web_copy_link
"PERTH, AUSTRALIA – Fri Nov 10, 6:30 pm (Vigil), Forrest Place. Info: https://www.facebook.com/events/1009573320097718",https://www.facebook.com/events/1009573320097718
"TOKYO, JAPAN –  Fri Nov 10, 18:30, In front of United Nations University. http://sogakari.com/?p=6951",http://sogakari.com/?p=6951
"AGUILAS, SPAIN – Sat Nov 11, 5:30 pm, Plaza de Espana. Info: https://twitter.com/pcrm_es/status/1721151668727763172/photo/2",https://twitter.com/pcrm_es/status/1721151668727763172/photo/2
"BARCELONA, CATALONIA, SPAIN – Sat Nov 11, more details TBA. Info: https://www.instagram.com/p/CzPBN9zKzoy/",https://www.instagram.com/p/CzPBN9zKzoy/
"BERLIN, GERMANY – Sat Nov 11, 2 pm, Oranienplatz. Info: https://www.instagram.com/p/CzS7r_Hoytu/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzS7r_Hoytu/?utm_source=ig_web_copy_link
"BILBAO, BASQUE COUNTRY – Sat Nov 11, 6 pm, Eliptikatik. Info: https://www.instagram.com/p/CzTV_RlKpGc/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTV_RlKpGc/?utm_source=ig_web_copy_link
"BRUSSELS, BELGIUM – Sat Nov 11, 2 pm, Noordstation/Gare du Nord. Info: https://www.instagram.com/p/CzOqwSetrPu/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzOqwSetrPu/?utm_source=ig_web_copy_link
"CHICAGO, IL (US) – Sat Nov 11, Time and Date TBA. Info: https://www.instagram.com/p/CzRqj1jsO3u/",https://www.instagram.com/p/CzRqj1jsO3u/
"GASTEIZ, BASQUE COUNTRY – Sat Nov 11, 6 pm, Bilbo Plazatik. Info: https://www.instagram.com/p/CzTV_RlKpGc/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTV_RlKpGc/?utm_source=ig_web_copy_link
"GOTHENBURG, SWEDEN – Sat Nov 11, 2 pm, Gustaf Adolfs torg. Info: https://www.instagram.com/p/CzTDtMbMLgi/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTDtMbMLgi/?utm_source=ig_web_copy_link
"GQEBERHA, SOUTH AFRICA – Sat Nov 11, 2 pm, Kings Beach Parking Lot to Shark Rock Pier. Info: https://www.instagram.com/p/CzS6LlmNpWz/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzS6LlmNpWz/?utm_source=ig_web_copy_link
"HENDAIA-IRUN, BASQUE COUNTRY – Sat Nov 11, 12 p, Hendaiako tren geltokia to Muga to CAF Irun. Info: https://www.instagram.com/p/CzTV_RlKpGc/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTV_RlKpGc/?utm_source=ig_web_copy_link
"IRUNEA, BASQUE COUNTRY – Sat Nov 11, 12:30 pm, Gaztelu plazatik. Info: https://www.instagram.com/p/CzTV_RlKpGc/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTV_RlKpGc/?utm_source=ig_web_copy_link
"JACKSONVILLE, FL (US) – Sat Nov 11, 4 pm, St Johns Town Center. Info: https://www.instagram.com/p/CzHoWLlOL5G/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzHoWLlOL5G/?utm_source=ig_web_copy_link
"LONDON, ENGLAND – Sat Nov 11, 12 pm, Hyde Park. Info: https://www.instagram.com/p/CzTde3iIFy5/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzTde3iIFy5/?utm_source=ig_web_copy_link
"NASHVILLE, TN (US) – Sat Nov 11, 1 pm, Centennial Park Entrance, 2600 West End. Info: https://www.instagram.com/p/CzRqQ6aOkwe/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzRqQ6aOkwe/?utm_source=ig_web_copy_link
"PORT BOTANY, AUSTRALIA – BLOCK THE BOAT ACTION Sat Nov 11, 12 pm, Foreshore Boat Ramp, Foreshore Rd. Info: https://twitter.com/PalestineRising/status/1720591303543845128",https://twitter.com/PalestineRising/status/1720591303543845128
"QUEENS, NY (US) – Sat Nov 11, 6:30 pm, 173rd St & Hillside Ave, Queens. Info: https://www.instagram.com/p/CzRFYcBumlO/",https://www.instagram.com/p/CzRFYcBumlO/
"SAINT JOHN, NEW BRUNSWICK (CANADA) – Sat Nov 11, 12 pm, King’s Square. Info: https://www.instagram.com/p/CzSW8RnO9rO/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzSW8RnO9rO/?utm_source=ig_web_copy_link
"TEMPE, AZ (US) – Sat Nov 11, 4 pm, Tempe Beach Park, 80 W Rio Salado Pkway. Info: https://www.instagram.com/p/CzSqWqxLb02/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzSqWqxLb02/?utm_source=ig_web_copy_link
"TOKYO, JAPAN – Sat, Nov 11, 5:30 pm, Four Hours of Shatila, Funabori Community Hall, Funabori station (Toei-Shinjuku line)
https://twitter.com/omou_palestine/status/1721348831475040263?s=20
",https://twitter.com/omou_palestine/status/1721348831475040263?s=20
"WILMINGTON, DE (US) – Sat Nov 11, 11 am, 909 Centre Road (March to Biden’s House). Info: https://www.instagram.com/p/CzRJJncL7HI/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzRJJncL7HI/?utm_source=ig_web_copy_link
"AUSTIN, TX (US) – Sun Nov 12, 1 pm, Texas State Capitol. Info: https://www.instagram.com/p/CzPtGZjJHWz/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzPtGZjJHWz/?utm_source=ig_web_copy_link
"MURCIA, SPAIN – Sun Nov 12, 11 am, Plaza Fuensanta. Info: https://twitter.com/LibreRegion/status/1721577601372746151",https://twitter.com/LibreRegion/status/1721577601372746151
"GRANADA, SPAIN – Sun Nov 12, 12 pm, Jardines del Triunfo to Paseo del Salon. Info: https://www.instagram.com/p/CzKS8glI7uZ/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzKS8glI7uZ/?utm_source=ig_web_copy_link
"SAINT JOHN, NEW BRUNSWICK (CANADA) – Sun Nov 12, 12 pm, King’s Square. Info: https://www.instagram.com/p/CzSW8RnO9rO/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CzSW8RnO9rO/?utm_source=ig_web_copy_link
"TOKYO, JAPAN – Sun Nov 12, 2 pm, JR Shibuya Station Hachiko Square
https://twitter.com/omou_palestine/status/1720944894355837162?s=20
",https://twitter.com/omou_palestine/status/1720944894355837162?s=20
"CANBERRA, AUSTRALIA – Mon Nov 13, 12 pm, Parliament House. Info: https://apan.org.au/event/protest-in-canberra-stop-the-genocide-in-gaza/",https://apan.org.au/event/protest-in-canberra-stop-the-genocide-in-gaza/
"HOUTHALEN-HELCHTEREN, BELGIUM – Thurs Nov 16, 7 pm, Jeugdhuis GWC. Info: https://www.instagram.com/p/CzQepj9LZbD/",https://www.instagram.com/p/CzQepj9LZbD/
"SPAIN – Thurs, Nov. 16. Across the country – Student strike for Palestine. Info: https://twitter.com/SindicaEstudian/status/1719711426657264117",https://twitter.com/SindicaEstudian/status/1719711426657264117
"TOKYO, JAPAN – Fri Nov 16, 6 pm, Israeli Embassy
https://twitter.com/sogakariyouth/status/1712669673739931940?s=20
",https://twitter.com/sogakariyouth/status/1712669673739931940?s=20
"TOKYO, JAPAN – Sun Nov 19, 12:00pm, Hibiya Open-air Music Hall. Twitter post (Japanese): https://twitter.com/seibu_yunion/status/1719647376808505495; Twitter post: (English): https://twitter.com/grandmarch2020/status/1719378466838384963

",https://twitter.com/seibu_yunion/status/1719647376808505495
"DENVER, COLORADO (US) – Saturday, Oct. 7, 5 pm, Colorado State Capital. Organizer: Colorado Palestine Coalition. Info: https://www.instagram.com/p/CyGx9TlrCIf/ ",https://www.instagram.com/p/CyGx9TlrCIf/
"ALBUQUERQUE, NEW MEXICO (US) – Sunday, Oct. 8, 11 am, UNM Bookstore. Organized by PSL, Samidoun and more. Info: https://www.instagram.com/p/CyH8K-au03B/",https://www.instagram.com/p/CyH8K-au03B/
"ANAHEIM, CALIFORNIA (US) – Sunday, Oct. 8, 12 pm, Brookhurst and Brookmore, Anaheim. Organized by PYM. Info: https://www.instagram.com/p/CyHIZJwgz36/",https://www.instagram.com/p/CyHIZJwgz36/
"ANCHORAGE, ALASKA (US) – Sunday, Oct. 8, 2 pm, Martin Luther King JR Living Memorial. Organized by PSL. Info: https://www.answercoalition.org/join_a_protest_near_you_free_palestine",https://www.answercoalition.org/join_a_protest_near_you_free_palestine
"ATHENS, GEORGIA (US) – Sunday, Oct. 8, 1 pm ,The Arch, Athens. Organized by PSL. Info: https://www.instagram.com/p/CyHJDCYxK5G",https://www.instagram.com/p/CyHJDCYxK5G
"ATLANTA, GEORGIA (US) – Sunday, Oct. 8, 1 pm, Israeli Consulate, 1100 Spring St NW. Organized by PSL Atlanta.  Info: https://www.answercoalition.org/join_a_protest_near_you_free_palestine",https://www.answercoalition.org/join_a_protest_near_you_free_palestine
"AUSTIN, TEXAS (US) – Sunday, Oct. 8, 3 pm, TX State Capitol, Austin. Organized by PSL. Info: https://twitter.com/RozanaYousef93/status/1710916902007042145",https://twitter.com/RozanaYousef93/status/1710916902007042145
"BALTIMORE, MD (US) – Sunday, Oct. 8, 2:30 pm, Baltimore City Hall. Organized by PSL. Info: https://www.instagram.com/p/CyHb8JsAzMq",https://www.instagram.com/p/CyHb8JsAzMq
"BARCELONA, CATALONIA – Sunday, Oct. 8, 6 pm, Pl. Sant Jaume, Barcelona. Info: https://www.instagram.com/p/CyGyCilKti7/",https://www.instagram.com/p/CyGyCilKti7/
"BELFAST, IRELAND – Sunday, Oct. 8, 2 pm, Belfast City Hall. Organized by Belfast Palestine Solidarity Campaign. Info: https://twitter.com/ipsc48/status/1710958740042563740",https://twitter.com/ipsc48/status/1710958740042563740
"BIRMINGHAM, ENGLAND – Sunday, Oct. 8, 2 pm, Outside Barclays, High Street. Organizers: WMPSC, STWC Info: https://www.instagram.com/p/CyG405bIut4/",https://www.instagram.com/p/CyG405bIut4/
"BOISE, IDAHO (US) – Sunday, Oct. 8, 3 pm, Boise City Hall. Organized by PSL.  Info: https://www.answercoalition.org/join_a_protest_near_you_free_palestine",https://www.answercoalition.org/join_a_protest_near_you_free_palestine
"CAPE TOWN, SOUTH AFRICA – Sunday, Oct. 8, 11 am, OR Tambo Hall, Khayelitsha, Cape Town Info: https://www.instagram.com/p/CyIPWvGthWF/",https://www.instagram.com/p/CyIPWvGthWF/
"CAPE TOWN, SOUTH AFRICA – Sunday, Oct. 8, 4 pm, Cape Town. Info: https://www.instagram.com/p/CyIPWvGthWF/",https://www.instagram.com/p/CyIPWvGthWF/
"CHICAGO, ILLINOIS (US) – Sunday, Oct. 8, 1 pm, Zionist Consulate, 500 W Madison St. Chicago. Organizer: Chicago Coalition for Justice in Palestine. Info: https://www.instagram.com/p/CyG9ggCuEUO/",https://www.instagram.com/p/CyG9ggCuEUO/
"COLUMBUS, OHIO (US) – Sunday, Oct. 8, 4 pm, Ohio Statehouse. Organizers: OSU Students for Justice in Palestine. Info: https://www.instagram.com/p/CyHHd84O9WR/",https://www.instagram.com/p/CyHHd84O9WR/
"COPENHAGEN, DENMARK – Sunday, Oct. 8, 4 pm, Den Rode Plads, Copenhagen. Info: https://www.instagram.com/p/CyHFFB1s-zO/",https://www.instagram.com/p/CyHFFB1s-zO/
"DALLAS, TEXAS (US) – Sunday, Oct. 8, 3 pm, Grassy Knoll. Organized by PYM, Dallas Palestine Coalition, and more. Info: https://www.instagram.com/p/CyHclVlA0A9/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CyHclVlA0A9/?utm_source=ig_web_copy_link
"DEN HAAG (The HAGUE), NETHERLANDS – Sunday, Oct. 8, 3 pm, Town Center. Info: https://www.instagram.com/p/CyIUObot3RZ/",https://www.instagram.com/p/CyIUObot3RZ/
"EDMONTON, CANADA – Sunday, Oct. 8, 5 pm, Castle Downs Park, 11520 153 Ave, Edmonton. Organized by Free Palestine YEG. Info: https://www.instagram.com/p/CyHXWtfPvOR/",https://www.instagram.com/p/CyHXWtfPvOR/
"FORT LAUDERDALE, FL (US) – Sunday, Oct. 8, 4:30 pm, Sunrise  Blvd & US 1. Organizer: Troika Kollektiv. Info: https://www.instagram.com/reel/CyIbZF5NCmh/",https://www.instagram.com/reel/CyIbZF5NCmh/
"GRONINGEN, NETHERLANDS – Sunday, Oct. 8, 1 pm, Broerstraat Groningen. Organizer: Groningen for Palestine. Info: https://www.instagram.com/p/CyGwxkpI3mj/",https://www.instagram.com/p/CyGwxkpI3mj/
"HOMOSASSA, FL – Sunday, Oct. 8, 10 am, Weeki Wachee and Hwy 19, Organized by Nature Coast Coalition for Peace and Justice.  Info: https://www.answercoalition.org/join_a_protest_near_you_free_palestine",https://www.answercoalition.org/join_a_protest_near_you_free_palestine
"KIRKLAND, WA/SEATTLE (US) – Sunday, Oct. 8, 3:30 pm, Peter Kirk Park, 202 3rd St, Kirkland WA. With Samidoun, SUPER UW, Beldaan, Falastiniyat, JVP. Info: https://www.instagram.com/p/CyHke2fRaPv/?utm_source=ig_web_copy_link",https://www.instagram.com/p/CyHke2fRaPv/?utm_source=ig_web_copy_link
"LEIDEN, NETHERLANDS – Sunday, Oct. 8, 2 pm, Leiden CS voorkant. Info: https://www.instagram.com/p/CyIUObot3RZ/",https://www.instagram.com/p/CyIUObot3RZ/
"MADISON, WI (US) – Sunday, Oct. 8, 5 pm Wisconsin State Capitol, Next to Forward Statue, Madison. Organized by Madison for Palestine. Info: https://www.instagram.com/p/CyHYj8ZJ_KO/",https://www.instagram.com/p/CyHYj8ZJ_KO/
"MANCHESTER, ENGLAND – Sunday, Oct. 8, 1 pm, Picadilly Gardens, Manchester. Organizers: Youth Front  for Palestine, Manchester Palestine Action. Info: https://www.instagram.com/p/CyGlg7vszYt/",https://www.instagram.com/p/CyGlg7vszYt/
